label,project,method,record,slot,severity,category,issue_excerpt
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,full,distribution_dates,medium,dataset/release/temporal scope error,"DistributionDate declares `release_dates`; the object populates only `notes`, and the note mixes a release-availability statement with metadata-publication status and the NIH project end date. 'As of "
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,core,distribution_dates,medium,missing supported information,Same: `release_dates` left empty while the note carries the August 2025 availability statement.
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,full,external_resources,medium,other,"Fifteen ExternalResource objects are emitted with only `notes` populated. ExternalResource declares `external_resources`, `archival`, `future_guarantees`, `restrictions`; the URLs present in several n"
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,core,external_resources,medium,other,"Identical defect: all fifteen entries carry content in `notes` only, with declared fields unpopulated."
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,full,license_and_use_terms,medium,missing supported information,"`data_use_permission` is left unpopulated although the bundle supports at least one enum value from the declared set — access is gated by a signed licensing agreement and institutional (.edu) email, w"
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,full,license_and_use_terms.contact_person,low,inconsistent identifier/count,"The value embeds the parenthetical source commentary '(cmccrary@mgh.havard.edu, as printed on the project website)'. Editorial commentary about a source typo belongs in `notes`, not inside a contact i"
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,core,license_and_use_terms.contact_person,low,other,Same embedded source commentary '(… as printed on the project website)' inside the contact value.
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,full,maintainers,low,missing supported information,"Two of the three Maintainer objects repeat the '(cmccrary@mgh.havard.edu, as printed on the project website)' commentary and duplicate contact information already carried in license_and_use_terms.cont"
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,core,maintainers,low,other,Same: third maintainer entry is a pointer to a package status page rather than a named maintainer.
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,full,license,medium,other,"Omitted at dataset level, which is correct — the MIT License in the bundle governs the CHoRUS GitHub code, not the dataset. However this distinction is only implicit; the MIT fact appears solely insid"
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,full,splits,medium,missing supported information,The full record populates `splits` with the holdout test set. The core record omits `splits` entirely and instead folds the holdout description into the dataset-level `notes` paragraph. This is an int
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,core,notes,medium,other,"The core `notes` field absorbs a large block of per-modality detail (data standards, access control, metadata status for nine modalities) plus the holdout-set fact and the direct-collection fact. In t"
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,core,direct_collection,medium,missing supported information,"Present in the full record as a DirectCollection object with `is_direct: false`; absent from the core record, where the same fact appears only as a trailing clause in dataset-level `notes` and in acqu"
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,core,relationships,medium,inconsistent identifier/count,"The full record carries a `relationships` object describing admission-level linkage across modalities (including the 7,642 radiology-admission figure). The core record folds this into instances[0].not"
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,core,third_party_sharing,low,missing supported information,"Present in the full record (`is_shared: true` with access-process detail); absent from the core record, where a fragment of the same content was appended to license_and_use_terms.notes. If the core sc"
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,full,variables,medium,missing supported information,A single VariableMetadata object is emitted for 'Geographic distance to the nearest hospital'. The bundle mentions this only as an illustrative contextual factor the project intends data elements to f
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,full,conforms_to,low,other,"Set to 'OMOP Common Data Model (OHDSI)' at dataset level, but the bundle shows only five of nine modalities standardised to OMOP; the remainder conform to OHNLP, DICOM, WFDB/PhysioNet and EDF+/Persyst"
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,core,conforms_to,low,other,Same over-generalisation of OMOP to the whole dataset when only five of nine modalities use it.
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,full,status,low,other,The status value embeds a verbatim quotation of a website banner including its typographical error ('repoitory'). The status slot asks for the resource status (draft/published/deprecated per the schem
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,core,status,low,other,Same embedded website-banner quotation with source typo inside the status value.
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,full,ethical_reviews,low,missing supported information,"EthicalReview declares `contact_person`, which is left empty, and `reviewing_organization` is populated with 'CHoRUS Ethics pillar (Ethical and Trustworthy AI), CHoRUS consortium' — a project work-pac"
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,core,ethical_reviews,low,other,"Same: a project pillar is recorded in `reviewing_organization`, where the bundle evidences no formal reviewing body."
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,full,human_subject_research,low,other,"`involves_human_subjects: true` is well supported, but `irb_approval`, `ethics_review_board` and `regulatory_compliance` are omitted — correctly, since the bundle is silent on all three. No defect; re"
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,full,known_biases,medium,unsupported claim,A single DatasetBias with `bias_type: representation_bias` is asserted. The bundle does not state that representation bias is present in the dataset; it states that the project undertakes work to mana
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,core,known_biases,medium,unsupported claim,Identical over-assertion: `representation_bias` enum derived from a statement of mitigation intent rather than a reported bias finding.
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,full,at_risk_populations,low,other,`at_risk_groups_included` lists PICU and NICU patients and critically ill patients. The bundle supports ICU/PICU/NICU as care settings of the released admissions; characterising these as at-risk group
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,full,instances,low,missing supported information,"instances[0].notes carries a five-sentence aggregation of counts (50,000 / 45K / 100,000 / 1.6 billion rows / 7,642 / 23 Tb / ~1,000 images) plus the release-vs-anticipated distinction. Instance decla"
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,core,instances,low,inconsistent identifier/count,"Same: `counts` unpopulated while all count facts sit in `notes`, with the core version additionally absorbing the cross-modality linkage content."
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,full,total_file_count / total_size_bytes,low,other,"Both omitted. The bundle gives '23 Tb waveform data' and '1.6 Billion rows', neither of which is a total byte count across all collections, so omission is correct. Recorded as a verified non-defect."
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,full,citation / doi / version / issued / download_url,low,other,"All omitted. The bundle supplies no dataset DOI, no version identifier, no formal citation and no direct download URL (access is enclave-mediated). Omission is correct under the prefer-omission rule."
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,full,collection_consents / collection_notifications / consent_revocations / informed_consent,medium,other,"All omitted. The bundle describes community-facing ethics focus groups and a legal framework for collecting data at scale, but states nothing about patient consent, notification or revocation for this"
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,full,anomalies / errata / missing_data_documentation / imputation_protocols,low,missing supported information,"All omitted, correctly — the bundle reports no data anomalies, errata, missing-data patterns or imputation. Verified non-defect."
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,full,discouraged_uses / prohibited_uses,low,other,Both omitted. The bundle imposes access restrictions but states no discouraged or prohibited use. Omission correct.
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,full,retention_limit / version_access,low,other,Both omitted; the bundle is silent on retention periods and version history. Omission correct.
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,full,notes,low,inconsistent identifier/count,"The dataset-level `notes` correctly surfaces the 45K-vs-50,000 discrepancy without silently選 selecting one figure, satisfying the disagreement rule. It also correctly flags the unresolvable OMOP-schem"
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,both,id,medium,inconsistent identifier/count,"Both records use `https://chorus4ai.org/` as the dataset id. That URI is the project homepage, and it is simultaneously used as the value of `page` in both records. Using the same URI as both the data"
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,full,acquisition_methods,low,unsupported claim,"A single InstanceAcquisition object is emitted covering all modalities. The declared boolean fields `was_directly_observed`, `was_inferred_derived`, `was_reported_by_subjects`, `was_validated_verified"
2026-08-06_claude-opus-5-1m-generic-v3-schema2_rep2,CHORUS,claudecode_agent,full,sampling_strategies,low,missing supported information,"`is_sample`, `is_random`, `is_representative` and `why_not_representative` are all unpopulated. The bundle states the project aims for a balanced and diverse cohort via federated sampling, which does "
